#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPS3	PSMB7	4436296	4434704	9606.ENSP00000278572	9606.ENSP00000259457	0	0	0	0	0.403	0	0	0.095	0.437
RPS14	HNRNPA2B1	4447293	4441649	9606.ENSP00000385958	9606.ENSP00000346694	0	0	0	0	0.201	0.315	0	0.053	0.437
CNBP	EIF4A1	4448571	4437038	9606.ENSP00000410769	9606.ENSP00000293831	0	0	0	0	0.307	0.115	0	0.155	0.437
RPL10A	PCBP2	4444285	4442251	9606.ENSP00000363018	9606.ENSP00000352438	0	0	0	0	0.294	0.079	0	0.202	0.437
HNRNPA2B1	ACTR3	4441649	4435220	9606.ENSP00000346694	9606.ENSP00000263238	0	0	0	0	0.338	0.086	0	0.144	0.437
HINT1	PRDX2	4438030	4437770	9606.ENSP00000304229	9606.ENSP00000301522	0.043	0	0	0	0.127	0.363	0	0.068	0.437
IFITM3	CD81	4446948	4435286	9606.ENSP00000382707	9606.ENSP00000263645	0	0	0	0	0.107	0.157	0	0.313	0.437
RPL27	NPM1	4450752	4437352	9606.ENSP00000464813	9606.ENSP00000296930	0	0	0	0	0.228	0.232	0	0.126	0.437
GIG25	C3	4446103	4433951	9606.ENSP00000376793	9606.ENSP00000245907	0	0	0	0	0.099	0	0	0.401	0.437
RAN	EIF4A1	4450191	4437038	9606.ENSP00000446215	9606.ENSP00000293831	0	0	0	0	0.355	0.093	0	0.114	0.437
HNRNPA1	RPL15	4441190	4438491	9606.ENSP00000341826	9606.ENSP00000309334	0	0	0	0	0.414	0.068	0	0.050	0.436
ATP6V0C	EEF2	4440126	4438372	9606.ENSP00000329757	9606.ENSP00000307940	0	0	0	0	0.146	0	0	0.367	0.436
FTL	GLTSCR2	4444869	4433999	9606.ENSP00000366525	9606.ENSP00000246802	0	0	0	0	0	0.125	0	0.382	0.436
PARK7	RPL4	4448989	4438689	9606.ENSP00000418770	9606.ENSP00000311430	0	0	0	0	0.170	0.325	0	0.074	0.436
PSMA1	HNRNPA1	4448731	4441190	9606.ENSP00000414359	9606.ENSP00000341826	0	0	0	0	0.427	0.050	0	0.047	0.436
DPYSL2	TPI1	4438513	4433456	9606.ENSP00000309539	9606.ENSP00000229270	0.056	0	0	0	0	0	0	0.427	0.436
UBA52	HNRNPA2B1	4447538	4441649	9606.ENSP00000388107	9606.ENSP00000346694	0	0	0	0	0.055	0.411	0	0.067	0.436
RPL18	EIF1	4450217	4449043	9606.ENSP00000447001	9606.ENSP00000419449	0	0	0	0	0.096	0	0	0.402	0.436
SEPP1	PRDX2	4449150	4437770	9606.ENSP00000420939	9606.ENSP00000301522	0	0	0	0	0	0	0	0.436	0.436
CCT4	TPI1	4446274	4433456	9606.ENSP00000377958	9606.ENSP00000229270	0	0	0	0	0.359	0	0	0.157	0.436
UQCRFS1	LGALS1	4438219	4432889	9606.ENSP00000306397	9606.ENSP00000215909	0	0	0	0	0	0.419	0	0.069	0.435
RPS19	ATP5H	4450976	4437775	9606.ENSP00000470972	9606.ENSP00000301587	0	0	0	0	0.397	0	0	0.101	0.435
ATP5J	SLC25A5	4447621	4443780	9606.ENSP00000389649	9606.ENSP00000360671	0	0	0	0	0.188	0	0	0.333	0.435
RPL24	SLC25A3	4446224	4433407	9606.ENSP00000377640	9606.ENSP00000228318	0	0	0	0	0.235	0.083	0	0.260	0.435
PARK7	PEBP1	4448989	4434854	9606.ENSP00000418770	9606.ENSP00000261313	0.082	0	0	0	0.199	0	0	0.293	0.435
PFDN5	TIMM8B	4450242	4449867	9606.ENSP00000447942	9606.ENSP00000438455	0	0	0	0	0.357	0	0	0.158	0.435
VIM	TUBA1C	4450181	4437721	9606.ENSP00000446007	9606.ENSP00000301072	0	0.001	0	0	0.062	0.309	0	0.199	0.435
YWHAQ	GAPDH	4445606	4433451	9606.ENSP00000371267	9606.ENSP00000229239	0	0	0	0	0.137	0.178	0	0.267	0.435
UQCRFS1	EIF4A1	4438219	4437038	9606.ENSP00000306397	9606.ENSP00000293831	0	0	0	0	0.081	0.394	0	0.067	0.435
LDHB	SUB1	4446501	4435550	9606.ENSP00000379386	9606.ENSP00000265073	0	0	0	0	0.096	0	0	0.401	0.435
YBX1	RPLP1	4443961	4441581	9606.ENSP00000361626	9606.ENSP00000346037	0	0	0	0	0.354	0	0	0.162	0.435
SOD1	DSTN	4435927	4433964	9606.ENSP00000270142	9606.ENSP00000246069	0	0	0	0	0.108	0.363	0	0.085	0.435
YBX1	RPL7A	4443961	4443861	9606.ENSP00000361626	9606.ENSP00000361076	0	0	0	0	0.412	0	0	0.079	0.435
ACTB	RPS3A	4441991	4441583	9606.ENSP00000349960	9606.ENSP00000346050	0	0	0	0	0.078	0.080	0	0.386	0.434
PLP1	CRYAB	4451549	4449678	9606.ENSP00000481006	9606.ENSP00000433560	0	0	0	0	0.314	0	0	0.209	0.434
ERH	RPL6	4450340	4448260	9606.ENSP00000451080	9606.ENSP00000403172	0	0	0	0	0.407	0	0	0.085	0.434
PTGES3	RAN	4451634	4450191	9606.ENSP00000482075	9606.ENSP00000446215	0	0	0	0	0.434	0	0	0	0.434
PHB2	SLC25A5	4450009	4443780	9606.ENSP00000441875	9606.ENSP00000360671	0	0	0	0	0.128	0.186	0	0.265	0.434
NDUFB1	ATP5H	4440209	4437775	9606.ENSP00000330787	9606.ENSP00000301587	0	0	0	0	0.384	0	0	0.118	0.434
PARK7	RPL9	4448989	4448124	9606.ENSP00000418770	9606.ENSP00000400467	0	0	0	0	0.217	0.284	0	0.070	0.434
TPT1	MRPL3	4451239	4435531	9606.ENSP00000477781	9606.ENSP00000264995	0	0	0	0	0.428	0	0	0.051	0.434
OAZ1	SRP14	4451069	4435788	9606.ENSP00000473381	9606.ENSP00000267884	0	0	0	0	0.214	0	0	0.310	0.434
RPLP0	TUBA1C	4450282	4437721	9606.ENSP00000449328	9606.ENSP00000301072	0	0	0	0	0.274	0	0	0.252	0.434
PPP1CC	HSPA5	4441182	4439666	9606.ENSP00000341779	9606.ENSP00000324173	0	0	0	0	0.062	0.153	0	0.345	0.434
ACTB	COL1A2	4441991	4437383	9606.ENSP00000349960	9606.ENSP00000297268	0	0	0	0	0.062	0	0	0.421	0.434
RPS13	SNRPD2	4449762	4441252	9606.ENSP00000435777	9606.ENSP00000342374	0	0	0	0	0.434	0	0	0	0.434
PLP1	SLC1A3	4451549	4435561	9606.ENSP00000481006	9606.ENSP00000265113	0	0	0	0	0.229	0	0	0.295	0.433
CALM2	ACTR3	4436014	4435220	9606.ENSP00000272298	9606.ENSP00000263238	0	0	0	0	0.306	0.185	0	0.078	0.433
LDHA	HSPD1	4450150	4445814	9606.ENSP00000445175	9606.ENSP00000373620	0	0	0	0	0.211	0.186	0	0.188	0.433
RPL10A	TPI1	4444285	4433456	9606.ENSP00000363018	9606.ENSP00000229270	0.175	0	0	0	0.169	0	0	0.239	0.433
HSPA8	PPA1	4449616	4444137	9606.ENSP00000432083	9606.ENSP00000362329	0.044	0	0	0	0.268	0.053	0	0.245	0.433
UBC	NPM1	4449992	4437352	9606.ENSP00000441543	9606.ENSP00000296930	0	0	0	0	0.054	0.384	0	0.104	0.433
MDH1	VDAC2	4449851	4443964	9606.ENSP00000438144	9606.ENSP00000361635	0	0	0	0	0.389	0.050	0	0.102	0.433
RPL18	LDHB	4450217	4446501	9606.ENSP00000447001	9606.ENSP00000379386	0	0	0	0	0.083	0	0	0.407	0.433
GSTO1	EEF1G	4443372	4440309	9606.ENSP00000358727	9606.ENSP00000331901	0	0	0	0	0	0.050	0	0.428	0.433
C14orf166	RPS16	4434928	4434174	9606.ENSP00000261700	9606.ENSP00000251453	0	0	0	0	0.433	0	0	0	0.433
PSMD14	RPS15A	4447392	4439216	9606.ENSP00000386541	9606.ENSP00000318646	0	0	0	0	0.319	0.192	0	0.053	0.433
TMEM258	UQCRQ	4450075	4445100	9606.ENSP00000443216	9606.ENSP00000367939	0	0	0	0	0.433	0	0	0	0.433
EIF3L	C14orf166	4452102	4434928	9606.ENSP00000485663	9606.ENSP00000261700	0	0	0	0	0.307	0	0	0.214	0.432
UBC	EIF4A2	4449992	4439848	9606.ENSP00000441543	9606.ENSP00000326381	0	0	0	0	0.087	0.161	0	0.318	0.432
RPL12	PKM	4442534	4439337	9606.ENSP00000354739	9606.ENSP00000320171	0	0	0	0	0.063	0.413	0	0.051	0.432
RPL34	HNRNPA1	4446300	4441190	9606.ENSP00000378163	9606.ENSP00000341826	0	0	0	0	0.324	0.069	0	0.170	0.432
PSMA6	CDK4	4434884	4434582	9606.ENSP00000261479	9606.ENSP00000257904	0	0	0	0	0.065	0.360	0	0.127	0.432
TPT1	HSPA8	4451239	4449616	9606.ENSP00000477781	9606.ENSP00000432083	0	0	0	0	0.198	0.056	0	0.310	0.432
RPL36	TMA7	4450742	4447994	9606.ENSP00000464342	9606.ENSP00000397843	0	0	0	0	0.432	0	0	0	0.432
PTGES3	PPP1CC	4451634	4441182	9606.ENSP00000482075	9606.ENSP00000341779	0	0	0	0	0.356	0.130	0	0.068	0.432
RPL9	SNRPD2	4448124	4441252	9606.ENSP00000400467	9606.ENSP00000342374	0	0	0	0	0.430	0	0	0.044	0.432
CKB	TPI1	4437548	4433456	9606.ENSP00000299198	9606.ENSP00000229270	0	0	0	0	0.085	0	0	0.404	0.432
HNRNPA1	RPL35	4441190	4434707	9606.ENSP00000341826	9606.ENSP00000259469	0	0	0	0	0.185	0.289	0	0.099	0.432
EEF2	ARPC2	4438372	4437176	9606.ENSP00000307940	9606.ENSP00000295685	0	0	0	0	0	0.416	0	0.068	0.432
RPL39	SNRPD2	4442650	4441252	9606.ENSP00000355315	9606.ENSP00000342374	0	0	0	0	0.370	0	0	0.135	0.432
PFDN5	RPL24	4450242	4446224	9606.ENSP00000447942	9606.ENSP00000377640	0	0	0	0	0.432	0	0	0	0.432
LDHB	CLIC1	4446501	4444623	9606.ENSP00000379386	9606.ENSP00000364935	0	0	0	0	0.055	0.052	0	0.417	0.432
FTH1	GAPDH	4436083	4433451	9606.ENSP00000273550	9606.ENSP00000229239	0	0	0	0	0.116	0	0	0.384	0.432
CHCHD2	CYCS	4446406	4438356	9606.ENSP00000378812	9606.ENSP00000307786	0	0	0	0	0.222	0	0	0.300	0.432
RPS20	PARK7	4449502	4448989	9606.ENSP00000429374	9606.ENSP00000418770	0	0	0	0	0.155	0.355	0	0	0.432
SPCS1	UQCR11	4451288	4450843	9606.ENSP00000478310	9606.ENSP00000467262	0	0	0	0	0.432	0	0	0	0.432
PHB2	TMBIM6	4450009	4447600	9606.ENSP00000441875	9606.ENSP00000389277	0	0	0	0	0.061	0.261	0	0.246	0.431
TBCA	DSTN	4438215	4433964	9606.ENSP00000306362	9606.ENSP00000246069	0	0	0	0	0.083	0	0	0.404	0.431
RPL10A	OLA1	4444285	4436601	9606.ENSP00000363018	9606.ENSP00000284719	0.050	0	0	0	0.197	0.050	0	0.308	0.431
ANXA2	PKM	4441580	4439337	9606.ENSP00000346032	9606.ENSP00000320171	0	0	0	0	0.107	0	0	0.390	0.431
ATP5C1	EEF1G	4441891	4440309	9606.ENSP00000349142	9606.ENSP00000331901	0	0	0	0	0.258	0	0	0.264	0.431
DYNLL1	TUBA1B	4446030	4440737	9606.ENSP00000376297	9606.ENSP00000336799	0	0	0	0	0.287	0.050	0	0.227	0.431
PSMD14	RPL7A	4447392	4443861	9606.ENSP00000386541	9606.ENSP00000361076	0	0	0	0	0.344	0.169	0	0	0.431
UBC	TUBA1B	4449992	4440737	9606.ENSP00000441543	9606.ENSP00000336799	0	0	0	0	0.326	0.084	0	0.153	0.431
RPLP0	HNRNPK	4450282	4444702	9606.ENSP00000449328	9606.ENSP00000365439	0	0	0	0	0.317	0.079	0	0.169	0.431
HSPA1A	CD74	4444600	4432583	9606.ENSP00000364802	9606.ENSP00000009530	0	0	0	0	0	0.401	0	0.089	0.431
CD63	TSPAN3	4450237	4435794	9606.ENSP00000447730	9606.ENSP00000267970	0	0	0	0.781	0.062	0.314	0	0.707	0.431
ATP6V0C	RPL18A	4440126	4433211	9606.ENSP00000329757	9606.ENSP00000222247	0	0	0	0	0.064	0	0	0.417	0.431
SEPT2	CFL1	4451429	4449639	9606.ENSP00000479861	9606.ENSP00000432660	0	0	0	0	0.087	0	0	0.403	0.431
MDH1	HSPD1	4449851	4445814	9606.ENSP00000438144	9606.ENSP00000373620	0	0	0	0	0.123	0.186	0	0.267	0.431
YBX1	RPL15	4443961	4438491	9606.ENSP00000361626	9606.ENSP00000309334	0	0	0	0	0.316	0	0	0.201	0.431
ATP5O	RPS16	4436853	4434174	9606.ENSP00000290299	9606.ENSP00000251453	0.069	0	0	0	0.367	0	0	0.110	0.430
PRDX4	PPA1	4445193	4444137	9606.ENSP00000368646	9606.ENSP00000362329	0	0	0	0	0.137	0	0	0.367	0.430
YWHAB	HSP90AA1	4444040	4440643	9606.ENSP00000361930	9606.ENSP00000335153	0	0	0	0	0.193	0.112	0	0.269	0.430
ANXA1	HSPB1	4444796	4434059	9606.ENSP00000366109	9606.ENSP00000248553	0	0	0	0	0.062	0	0	0.418	0.430
PARK7	HSPB1	4448989	4434059	9606.ENSP00000418770	9606.ENSP00000248553	0	0	0	0	0	0	0	0.430	0.430
CD9	CD81	4445700	4435286	9606.ENSP00000371958	9606.ENSP00000263645	0	0	0	0.925	0.058	0.379	0	0.900	0.430
AGT	CLU	4442719	4438974	9606.ENSP00000355627	9606.ENSP00000315130	0	0	0	0	0.164	0	0	0.346	0.430
SPP1	PTGDS	4446370	4443785	9606.ENSP00000378517	9606.ENSP00000360687	0	0	0	0	0.088	0	0	0.401	0.430
CLU	GAPDH	4438974	4433451	9606.ENSP00000315130	9606.ENSP00000229239	0	0	0	0	0.063	0	0	0.417	0.430
RHOB	GAPDH	4436010	4433451	9606.ENSP00000272233	9606.ENSP00000229239	0	0	0	0	0.062	0.085	0	0.389	0.430
SNRPD2	RPS7	4441252	4440923	9606.ENSP00000342374	9606.ENSP00000339095	0	0	0	0	0.430	0	0	0	0.430
MORF4L1	ACTR3	4440248	4435220	9606.ENSP00000331310	9606.ENSP00000263238	0	0	0	0	0.340	0.169	0	0.044	0.430
ATP5G3	SOD1	4436602	4435927	9606.ENSP00000284727	9606.ENSP00000270142	0	0	0	0	0.284	0	0	0.237	0.430
PCBP2	PSMA6	4442251	4434884	9606.ENSP00000352438	9606.ENSP00000261479	0	0	0	0	0.429	0	0	0.043	0.430
ERH	RPL30	4450340	4449429	9606.ENSP00000451080	9606.ENSP00000428085	0	0	0	0	0.430	0	0	0	0.430
NDUFB1	ATP5G3	4440209	4436602	9606.ENSP00000330787	9606.ENSP00000284727	0	0	0	0	0.282	0	0	0.239	0.430
HSPA8	PRDX4	4449616	4445193	9606.ENSP00000432083	9606.ENSP00000368646	0	0	0	0	0.102	0.132	0	0.328	0.430
SNRPD2	ATP5J2	4441252	4436969	9606.ENSP00000342374	9606.ENSP00000292475	0	0	0	0	0.407	0	0	0.077	0.430
ANXA1	PRDX2	4444796	4437770	9606.ENSP00000366109	9606.ENSP00000301522	0	0	0	0	0.049	0	0	0.426	0.430
EEF2	PRDX1	4438372	4435133	9606.ENSP00000307940	9606.ENSP00000262746	0	0	0	0	0.127	0.057	0	0.363	0.430
RPL5	HNRNPA1	4443502	4441190	9606.ENSP00000359345	9606.ENSP00000341826	0	0	0	0	0.386	0	0	0.109	0.430
NDUFA3	COX6A1	4448964	4433467	9606.ENSP00000418438	9606.ENSP00000229379	0	0	0	0	0.124	0	0	0.376	0.430
S100A6	S100B	4443160	4436930	9606.ENSP00000357709	9606.ENSP00000291700	0	0	0	0.879	0	0.379	0	0.704	0.430
RPLP1	NPM1	4441581	4437352	9606.ENSP00000346037	9606.ENSP00000296930	0	0	0	0	0.190	0.128	0	0.258	0.430
PPIA	HSPD1	4449041	4445814	9606.ENSP00000419425	9606.ENSP00000373620	0	0	0	0	0.171	0	0	0.339	0.429
RPL15	HINT1	4438491	4438030	9606.ENSP00000309334	9606.ENSP00000304229	0	0	0	0	0.428	0	0	0.043	0.429
PSMB3	EEF2	4451799	4438372	9606.ENSP00000483688	9606.ENSP00000307940	0	0	0	0	0.230	0.050	0	0.283	0.429
TCF12	SPP1	4447577	4446370	9606.ENSP00000388940	9606.ENSP00000378517	0	0	0	0	0	0	0	0.429	0.429
ACTG1	PKM	4450595	4439337	9606.ENSP00000458162	9606.ENSP00000320171	0	0	0	0	0.185	0	0	0.329	0.429
TMEM258	COX7A2	4450075	4443455	9606.ENSP00000443216	9606.ENSP00000359098	0	0	0	0	0.429	0	0	0	0.429
EEF1A1	TXNL1	4440919	4433026	9606.ENSP00000339063	9606.ENSP00000217515	0	0	0	0	0	0.328	0	0.186	0.429
HTRA1	C3	4443236	4433951	9606.ENSP00000357980	9606.ENSP00000245907	0	0	0	0	0.089	0	0	0.399	0.429
EIF3H	PSMA1	4449525	4448731	9606.ENSP00000429931	9606.ENSP00000414359	0	0	0	0	0.394	0	0	0.097	0.429
PKM	RPL13	4439337	4438368	9606.ENSP00000320171	9606.ENSP00000307889	0	0	0	0	0.429	0	0	0	0.429
ATP5A1	PABPC1	4446852	4438834	9606.ENSP00000381736	9606.ENSP00000313007	0	0	0	0	0.108	0.387	0	0	0.429
RHOA	YWHAB	4448110	4444040	9606.ENSP00000400175	9606.ENSP00000361930	0	0	0	0	0.142	0.166	0	0.266	0.429
YBX1	RPL12	4443961	4442534	9606.ENSP00000361626	9606.ENSP00000354739	0	0	0	0	0.354	0	0	0.152	0.429
YBX1	EEF2	4443961	4438372	9606.ENSP00000361626	9606.ENSP00000307940	0	0	0	0	0.230	0	0	0.288	0.429
SSBP1	TUBA1C	4449060	4437721	9606.ENSP00000419665	9606.ENSP00000301072	0	0	0	0	0.107	0.387	0	0	0.429
SPP1	GJA1	4446370	4436500	9606.ENSP00000378517	9606.ENSP00000282561	0	0	0	0	0.088	0	0	0.400	0.429
ATF4	EIF4A2	4440736	4439848	9606.ENSP00000336790	9606.ENSP00000326381	0	0	0	0	0.129	0	0	0.372	0.429
NSA2	EIF3F	4451776	4449601	9606.ENSP00000483484	9606.ENSP00000431800	0	0	0	0	0.308	0.195	0	0.058	0.429
ERH	RPL9	4450340	4448124	9606.ENSP00000451080	9606.ENSP00000400467	0	0	0	0	0.429	0	0	0	0.429
DDX5	RPL19	4433337	4433313	9606.ENSP00000225792	9606.ENSP00000225430	0	0	0	0	0.154	0.345	0	0.050	0.429
PARK7	SLC25A3	4448989	4433407	9606.ENSP00000418770	9606.ENSP00000228318	0	0	0	0	0.197	0.314	0	0.046	0.428
RPS29	CCT4	4446487	4446274	9606.ENSP00000379339	9606.ENSP00000377958	0	0	0	0	0.392	0	0	0.098	0.428
CLTC	TUBB2A	4451404	4445375	9606.ENSP00000479606	9606.ENSP00000369703	0	0	0	0	0.062	0	0	0.415	0.428
HSPA5	EIF4A1	4439666	4437038	9606.ENSP00000324173	9606.ENSP00000293831	0	0	0	0	0.091	0.234	0	0.244	0.428
TUBB	EEF1G	4440915	4440309	9606.ENSP00000339001	9606.ENSP00000331901	0	0	0	0	0.148	0	0	0.356	0.428
PSMD14	RPL11	4447392	4444414	9606.ENSP00000386541	9606.ENSP00000363676	0	0	0	0	0.380	0	0	0.115	0.428
NDUFAB1	PPT1	4450605	4447869	9606.ENSP00000458770	9606.ENSP00000394863	0	0	0	0	0.159	0	0	0.348	0.428
PSMD14	RPS27	4447392	4443123	9606.ENSP00000386541	9606.ENSP00000357555	0	0	0	0	0.192	0.185	0	0.200	0.428
PTGDS	HSP90AA1	4443785	4440643	9606.ENSP00000360687	9606.ENSP00000335153	0	0	0	0	0	0.305	0	0.211	0.428
MATR3	HSP90AA1	4442450	4440643	9606.ENSP00000354346	9606.ENSP00000335153	0	0	0	0	0.347	0	0	0.160	0.428
SLC25A5	EEF1G	4443780	4440309	9606.ENSP00000360671	9606.ENSP00000331901	0	0	0	0	0.353	0	0	0.152	0.428
ATP6V1F	COX5A	4448892	4439151	9606.ENSP00000417378	9606.ENSP00000317780	0	0	0	0	0.259	0	0	0.260	0.428
RPL11	CYCS	4444414	4438356	9606.ENSP00000363676	9606.ENSP00000307786	0	0	0	0	0.164	0	0	0.344	0.428
RPL13	PSMA6	4438368	4434884	9606.ENSP00000307889	9606.ENSP00000261479	0	0	0	0	0.419	0.057	0	0	0.428
PRDX6	PEBP1	4441216	4434854	9606.ENSP00000342026	9606.ENSP00000261313	0	0	0	0	0.232	0	0	0.285	0.428
EIF1	RPL11	4449043	4444414	9606.ENSP00000419449	9606.ENSP00000363676	0.185	0	0	0	0.233	0	0	0.159	0.428
ALDOA	ATP5H	4446386	4437775	9606.ENSP00000378669	9606.ENSP00000301587	0	0	0	0	0.169	0	0	0.340	0.428
RPS6	UQCRFS1	4445386	4438219	9606.ENSP00000369757	9606.ENSP00000306397	0	0	0	0	0.063	0	0	0.415	0.428
ACTB	LGALS3	4441991	4434352	9606.ENSP00000349960	9606.ENSP00000254301	0	0	0	0	0.060	0	0	0.416	0.428
SUMO2	ALDOA	4448385	4446386	9606.ENSP00000405965	9606.ENSP00000378669	0	0	0	0	0.063	0.413	0	0.045	0.428
ATP5O	PRDX1	4436853	4435133	9606.ENSP00000290299	9606.ENSP00000262746	0	0	0	0	0.288	0	0	0.229	0.428
OAZ1	RPL19	4451069	4433313	9606.ENSP00000473381	9606.ENSP00000225430	0	0	0	0	0.232	0	0	0.286	0.428
HIST1H4C	ACTB	4444948	4441991	9606.ENSP00000367034	9606.ENSP00000349960	0	0	0	0	0.056	0.079	0	0.395	0.428
ARF4	LGALS1	4438185	4432889	9606.ENSP00000306010	9606.ENSP00000215909	0	0	0	0	0.062	0.416	0	0	0.428
PSMC2	UCHL1	4447684	4436586	9606.ENSP00000391211	9606.ENSP00000284440	0	0	0	0	0	0	0	0.428	0.428
LDHA	PRCP	4450150	4446147	9606.ENSP00000445175	9606.ENSP00000377055	0	0	0	0	0	0.413	0	0.064	0.427
PFDN5	RPL19	4450242	4433313	9606.ENSP00000447942	9606.ENSP00000225430	0	0	0	0	0.392	0	0	0.096	0.427
IARS	RPS23	4444598	4437320	9606.ENSP00000364794	9606.ENSP00000296674	0.081	0	0	0	0.221	0	0	0.264	0.427
HIGD1A	SPCS2	4448007	4435294	9606.ENSP00000398064	9606.ENSP00000263672	0	0	0	0	0.077	0	0	0.405	0.427
ACTG1	GNB2L1	4450595	4449378	9606.ENSP00000458162	9606.ENSP00000426909	0	0	0	0	0.109	0.106	0	0.339	0.427
PARK7	RPL35	4448989	4434707	9606.ENSP00000418770	9606.ENSP00000259469	0	0	0	0	0.183	0.314	0	0.060	0.427
ACTG1	TMBIM6	4450595	4447600	9606.ENSP00000458162	9606.ENSP00000389277	0	0	0	0	0.051	0	0	0.421	0.427
PABPC1	SRP9	4438834	4438111	9606.ENSP00000313007	9606.ENSP00000305230	0	0	0	0	0.139	0	0	0.362	0.427
NES	ITGAV	4443066	4434818	9606.ENSP00000357206	9606.ENSP00000261023	0	0	0	0	0.082	0	0	0.401	0.427
ATP5J	COX8A	4447621	4439425	9606.ENSP00000389649	9606.ENSP00000321260	0	0	0	0	0.364	0	0	0.135	0.427
CFL1	ARF4	4449639	4438185	9606.ENSP00000432660	9606.ENSP00000306010	0	0	0	0	0.079	0.378	0	0.081	0.427
ATP5A1	NDUFB4	4446852	4432741	9606.ENSP00000381736	9606.ENSP00000184266	0	0	0	0	0.138	0	0	0.362	0.427
RAN	PTMA	4450191	4441438	9606.ENSP00000446215	9606.ENSP00000344547	0	0	0	0	0.129	0.369	0	0	0.427
HIF1A	SOD1	4449842	4435927	9606.ENSP00000437955	9606.ENSP00000270142	0	0	0	0	0	0	0	0.427	0.427
RPL15	DDX5	4438491	4433337	9606.ENSP00000309334	9606.ENSP00000225792	0	0	0	0	0.217	0.158	0	0.200	0.427
RPLP0	ATP5O	4450282	4436853	9606.ENSP00000449328	9606.ENSP00000290299	0	0	0	0	0.363	0	0	0.137	0.427
SKP1	GAPDH	4433537	4433451	9606.ENSP00000231487	9606.ENSP00000229239	0	0	0	0	0.142	0	0	0.359	0.427
NDUFAB1	RPL35	4450605	4434707	9606.ENSP00000458770	9606.ENSP00000259469	0	0	0	0	0.195	0	0	0.318	0.427
MYL6	GAPDH	4450215	4433451	9606.ENSP00000446955	9606.ENSP00000229239	0	0	0	0	0.108	0.171	0	0.287	0.427
RPS15	ATP5C1	4450850	4441891	9606.ENSP00000467466	9606.ENSP00000349142	0	0	0	0	0.425	0	0	0.043	0.426
C1QB	LGALS3	4438900	4434352	9606.ENSP00000313967	9606.ENSP00000254301	0	0	0	0	0.063	0	0	0.412	0.426
PPIA	EEF1G	4449041	4440309	9606.ENSP00000419425	9606.ENSP00000331901	0	0	0	0	0.239	0.081	0	0.245	0.426
RPL11	PSMA6	4444414	4434884	9606.ENSP00000363676	9606.ENSP00000261479	0	0	0	0	0.401	0	0	0.081	0.426
ANXA5	SOD1	4437297	4435927	9606.ENSP00000296511	9606.ENSP00000270142	0	0	0	0	0.050	0	0	0.421	0.426
PSMA1	SEC61G	4448731	4447550	9606.ENSP00000414359	9606.ENSP00000388337	0	0	0	0	0.408	0.055	0	0.057	0.426
LDHA	PPT1	4450150	4447869	9606.ENSP00000445175	9606.ENSP00000394863	0	0	0	0	0.052	0.403	0	0.068	0.426
CNBP	PABPC1	4448571	4438834	9606.ENSP00000410769	9606.ENSP00000313007	0	0	0	0	0.182	0.112	0	0.273	0.426
RPS6	SOD1	4445386	4435927	9606.ENSP00000369757	9606.ENSP00000270142	0	0	0	0	0.290	0	0	0.225	0.426
COX7B	SUB1	4448921	4435550	9606.ENSP00000417656	9606.ENSP00000265073	0	0	0	0	0.070	0	0	0.408	0.426
GIG25	CTSB	4446103	4441541	9606.ENSP00000376793	9606.ENSP00000345672	0	0	0	0	0	0.157	0	0.348	0.426
HSPA8	NPM1	4449616	4437352	9606.ENSP00000432083	9606.ENSP00000296930	0	0	0	0	0.190	0.050	0	0.315	0.426
ADAR	SUB1	4443107	4435550	9606.ENSP00000357459	9606.ENSP00000265073	0	0	0	0	0	0	0	0.427	0.426
RAN	CYCS	4450191	4438356	9606.ENSP00000446215	9606.ENSP00000307786	0	0	0	0	0.324	0	0	0.185	0.426
RPS29	UQCRQ	4446487	4445100	9606.ENSP00000379339	9606.ENSP00000367939	0	0	0	0	0.426	0	0	0	0.426
RPL35A	PSMC2	4449013	4447684	9606.ENSP00000419117	9606.ENSP00000391211	0	0	0	0	0.426	0	0	0	0.426
OAZ1	RPS8	4451069	4446579	9606.ENSP00000473381	9606.ENSP00000379888	0	0	0	0	0.339	0	0	0.167	0.426
CPE	PTN	4447304	4441122	9606.ENSP00000386104	9606.ENSP00000341170	0	0	0	0	0.200	0	0	0.310	0.425
RPL9	PCBP2	4448124	4442251	9606.ENSP00000400467	9606.ENSP00000352438	0	0	0	0	0.422	0	0	0.046	0.425
RPL6	SNRPG	4448260	4436020	9606.ENSP00000403172	9606.ENSP00000272348	0	0	0	0	0.318	0.076	0	0.162	0.425
ATRAID	VSIG4	4451838	4444445	9606.ENSP00000484228	9606.ENSP00000363869	0	0	0	0	0	0	0	0.425	0.425
YWHAB	EEF1A1	4444040	4440919	9606.ENSP00000361930	9606.ENSP00000339063	0	0	0	0	0.218	0.129	0	0.223	0.425
NDUFAB1	ATP5B	4450605	4434993	9606.ENSP00000458770	9606.ENSP00000262030	0	0	0	0	0.215	0	0	0.297	0.425
RPL10	HSP90AA1	4448690	4440643	9606.ENSP00000413436	9606.ENSP00000335153	0	0	0	0	0.289	0	0	0.224	0.425
